Unnamed: 0.1,target_id,item_id,datetime,probability,latitude,longitude,bounding_box,area,major_length,minor_length,length
412,20200310_150449_1003_8_20_0,20200310_150449_1003,2020-03-10 15:04:49,0.6708813309669495,-12.049093597642452,-77.14504270371708,[29.600973 59.761654 70.93801  68.316055],3182.522397043649,124.0111083984375,25.663204193115234,126.6386791453012
413,20200310_150449_1003_8_20_1,20200310_150449_1003,2020-03-10 15:04:49,0.6667020320892334,-12.050751055867712,-77.14527778492237,[ 16.422413 119.84793   68.00433  130.62808 ],5004.548209211323,154.74576187133792,32.3404541015625,158.08907548795423
414,20200310_150449_1003_9_17_0,20200310_150449_1003,2020-03-10 15:04:49,0.6452720165252686,-12.061683620050651,-77.16514852027571,[208.55685 229.85796 233.49747 240.42043],2370.9101534876972,74.82183837890625,31.687408447265625,81.25514969836071
415,20200310_150449_1003_10_18_0,20200310_150449_1003,2020-03-10 15:04:49,0.6152973175048828,-12.06416921169496,-77.15617919230147,[242.66812   17.975285 254.03452   32.523655],1488.262591889128,43.645111083984375,34.09918212890625,55.38636965349557
426,20200311_141648_0f33_5_0_0,20200311_141648_0f33,2020-03-11 14:16:48,0.8343703746795654,-12.038453217341086,-77.16965495313886,[ 57.68183 248.98439  69.63402 262.23154],1424.9913115688835,39.74143981933594,35.85655975341797,53.52639457561413
427,20200311_141648_0f33_5_0_1,20200311_141648_0f33,2020-03-11 14:16:48,0.700290858745575,-12.035729089755907,-77.16611826747383,[179.40755 143.0275  203.1226  165.20926],4734.375974591821,71.14517211914062,66.5452880859375,97.41617361764195
428,20200311_141648_0f33_5_1_0,20200311_141648_0f33,2020-03-11 14:16:48,0.8280541896820068,-12.039018885738932,-77.16000378416612,[111.11793 262.62244 119.2981  284.79614],1632.4633192420004,66.5211181640625,24.54052734375,70.90343182178495
429,20200311_141648_0f33_5_3_0,20200311_141648_0f33,2020-03-11 14:16:48,0.5380343794822693,-12.037699814921849,-77.14317329125514,[122.37076 211.42322 133.33649 229.11597],1746.124981250614,53.0782470703125,32.897186279296875,62.44617824296292
432,20200311_141648_0f33_6_2_1,20200311_141648_0f33,2020-03-11 14:16:48,0.7237097024917603,-12.0434516189963,-77.15127597398525,[130.06137 123.04951 138.63907 148.38174],1955.6304705566727,75.99671173095703,25.73309326171875,80.23523093214412
435,20200311_141648_0f33_6_3_2,20200311_141648_0f33,2020-03-11 14:16:48,0.9443387389183044,-12.04290789496624,-77.14126913276637,[182.55534  103.05496  214.40788  122.586136],5599.057260677218,95.5576171875,58.59352111816406,112.09129725173821
436,20200311_141648_0f33_6_3_3,20200311_141648_0f33,2020-03-11 14:16:48,0.5707301497459412,-12.040263662271395,-77.14323984616355,[108.67853     6.1540623 143.6725     25.548447 ],6108.179032722692,104.98191833496094,58.18315315246582,120.02700732773312
438,20200311_141648_0f33_8_1_0,20200311_141648_0f33,2020-03-11 14:16:48,0.6833209991455078,-12.0607894326464,-77.15671004502605,[232.36052 171.62762 249.83861 185.85837],2238.5357188750063,52.43426513671875,42.692230224609375,67.61640837828323
439,20200311_141648_0f33_8_1_1,20200311_141648_0f33,2020-03-11 14:16:48,0.5557857155799866,-12.062240433650405,-77.15922297664122,[144.85666 226.10526 155.73755 239.85345],1346.3338011922315,41.24459838867188,32.64266967773437,52.599056835009065
440,20200311_141648_0f33_8_1_2,20200311_141648_0f33,2020-03-11 14:16:48,0.5556449294090271,-12.061151546726231,-77.16048968617919,[ 98.656456 187.3838   109.337074 198.9756  ],1114.2680190503597,34.775390625,32.041854858398445,47.28644896678127
441,20200311_141648_0f33_9_2_0,20200311_141648_0f33,2020-03-11 14:16:48,0.5003067851066589,-12.069091497615213,-77.15296504719257,[ 76.22717 174.0767   84.68463 195.68898],1645.0642061848193,64.83682250976561,25.37237548828125,69.62449993415525
444,20200311_141648_0f33_10_2_0,20200311_141648_0f33,2020-03-11 14:16:48,0.5047949552536011,-12.076001915094626,-77.15135053391721,[125.057846 133.51964  157.07478  147.08467 ],3908.797282093205,96.05081176757812,40.69509887695313,104.31610380864363
472,20200311_141649_0f33_12_1_0,20200311_141649_0f33,2020-03-11 14:16:49,0.8699280023574829,-12.032695748950136,-77.16644901675346,[271.1235  188.17336 297.62576 200.49135],2938.091729231179,79.50677490234375,36.9539794921875,87.67510396732342
473,20200311_141649_0f33_12_2_0,20200311_141649_0f33,2020-03-11 14:16:49,0.9036948680877686,-12.032377933863607,-77.1611100416148,[166.10472 175.09325 192.13142 187.0736 ],2806.2803109772503,78.08010864257812,35.9410400390625,85.95499825330867
474,20200311_141649_0f33_13_1_0,20200311_141649_0f33,2020-03-11 14:16:49,0.831778883934021,-12.038454744971824,-77.1696742815373,[163.56737  101.54161  174.34593  115.798096],1382.9799806065853,42.76945495605469,32.335693359375,53.617379106680694
486,20200311_150710_1011_5_1_0,20200311_150710_1011,2020-03-11 15:07:10,0.9824637770652772,-12.032585722154677,-77.16638792379375,[100.84079 156.7128  132.28053 171.80054],4269.191462744493,94.31922912597656,45.26321411132813,104.61775917408286
487,20200311_150710_1011_5_2_0,20200311_150710_1011,2020-03-11 15:07:10,0.8992747068405151,-12.032340972792456,-77.16103114683995,[  0.       144.92227   23.943367 162.47299 ],3782.0100176590495,71.8301010131836,52.65216064453125,89.060728899452
489,20200311_150710_1011_6_1_0,20200311_150710_1011,2020-03-11 15:07:10,0.6721063852310181,-12.040304573527234,-77.16922248887627,[  7.0221786 141.47969    24.77403   160.05803  ],2968.199264719442,55.73501586914063,53.25555610656738,77.08791247759343
490,20200311_150710_1011_6_2_0,20200311_150710_1011,2020-03-11 15:07:10,0.8548537492752075,-12.038870483843874,-77.15974518695174,[51.389465 90.601364 69.71712  99.722336],1504.4939517807215,54.98295593261719,27.3629150390625,61.41542609575445
492,20200311_150710_1011_6_3_1,20200311_150710_1011,2020-03-11 15:07:10,0.7679927349090576,-12.043425647923806,-77.1512759846832,[ 65.95004  245.42024   74.734604 276.0952  ],2425.195550004719,92.02491760253906,26.35368347167969,95.72409358296159
495,20200311_150710_1011_7_3_1,20200311_150710_1011,2020-03-11 15:07:10,0.5110809206962585,-12.046947814667439,-77.14539667784547,[270.6005   83.2248  299.       96.76705],3461.3392498693433,85.19851684570312,40.62675476074219,94.38919681349687
496,20200311_150710_1011_7_4_0,20200311_150710_1011,2020-03-11 15:07:10,0.8342236876487732,-12.046989407630546,-77.14457516987922,[ 0.      84.89218 31.27162 97.70155],3605.1282846055988,93.81485939025879,38.42811584472656,101.3802146860508
500,20200311_150710_1011_9_2_0,20200311_150710_1011,2020-03-11 15:07:10,0.5438622236251831,-12.0617609149775,-77.15932818678742,[77.602875 35.89126  87.074005 48.754913],1096.5001896838658,38.590965270996094,28.41339111328125,47.92268142647609
501,20200311_150710_1011_9_2_1,20200311_150710_1011,2020-03-11 15:07:10,0.5030586123466492,-12.064075858906202,-77.15626965719956,[188.6448  120.17893 199.43564 133.48534],1292.284604059998,39.919212341308594,32.37249755859375,51.39574021387028
509,20200311_150711_1011_0_2_0,20200311_150711_1011,2020-03-11 15:07:11,0.5335078239440918,-12.062894439960349,-77.17306318052925,[ 53.095947 255.59615   61.030792 282.54987 ],1924.8623128789482,80.86116027832031,23.80453491210937,84.29224830278311
551,20200312_145559_0e3a_12_15_0,20200312_145559_0e3a,2020-03-12 14:55:59,0.8977198004722595,-12.03136074611927,-77.1620789701252,[130.02473     1.8694363 139.26549    27.815971 ],2157.889740047569,77.83960533142091,27.72225952148437,82.62885592290324
559,20200312_145600_0e3a_4_16_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.9369367361068726,-12.033401488512325,-77.16746365390567,[ 58.314693 121.23819   87.17082  142.06824 ],5409.670809899806,86.56838607788086,62.49014282226562,106.7665838082131
560,20200312_145600_0e3a_4_16_1,20200312_145600_0e3a,2020-03-12 14:56:00,0.871297299861908,-12.035750408228354,-77.16669885513402,[ 90.128586 208.32716  112.257    227.81474 ],3881.0637086480847,66.38525390625,58.46273803710938,88.45842907825663
561,20200312_145600_0e3a_4_16_2,20200312_145600_0e3a,2020-03-12 14:56:00,0.8617069721221924,-12.031410822373614,-77.16206134198283,[264.5164   45.76365 272.08292  67.60567],1487.4142386065796,65.52605438232422,22.6995849609375,69.34648484468504
563,20200312_145600_0e3a_5_15_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.8951994776725769,-12.038620634928137,-77.17013526637747,[264.71875   16.646063 287.81903   35.195457],3856.4660105475923,69.30084228515625,55.64818382263184,88.87815875787214
564,20200312_145600_0e3a_5_15_1,20200312_145600_0e3a,2020-03-12 14:56:00,0.6126681566238403,-12.04130490677909,-77.16995012309374,[277.69522 115.56734 289.85092 134.18002],2036.2521766042335,55.83805847167969,36.46710205078125,66.69136605190221
565,20200312_145600_0e3a_5_16_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.6151573657989502,-12.040124289338214,-77.16911779279738,[ 4.15709  71.37617  25.135998 90.802376],3667.8658616601024,62.93672561645508,58.27862548828125,85.77546047748329
566,20200312_145600_0e3a_5_16_1,20200312_145600_0e3a,2020-03-12 14:56:00,0.6014866232872009,-12.043437369597365,-77.16892935986992,[ 18.060421 196.76262   26.84581  209.70543 ],1023.3685838326346,38.82843017578125,26.35616683959961,46.928610893487246
567,20200312_145600_0e3a_5_17_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.9173153042793274,-12.038542640818395,-77.16010398253728,[33.271526 11.664515 51.592747 28.680105],2805.7174814220343,54.963661193847656,51.04677200317383,75.01184562304867
570,20200312_145600_0e3a_6_12_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.9187268018722534,-12.049518292371626,-77.20167331197192,[ 27.635996 121.61364   35.343678 154.36804 ],2272.1445421473622,98.2632064819336,23.12304496765137,100.94717904274069
572,20200312_145600_0e3a_6_18_1,20200312_145600_0e3a,2020-03-12 14:56:00,0.5398390293121338,-12.047264002345841,-77.14539919924604,[264.67776  29.37106 294.92203  47.94627],5056.141933249311,90.7327880859375,55.72563171386719,106.47903485549257
574,20200312_145600_0e3a_7_11_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.6157107949256897,-12.055984173002491,-77.2053014066406,[195.4355   63.58429 205.9481   93.49609],2830.058507574722,89.73541259765625,31.537811279296875,95.11612804545898
575,20200312_145600_0e3a_7_17_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.7119384407997131,-12.060263877009929,-77.15682168458157,[163.7064  213.70367 172.0822  231.07742],1309.6703821476551,52.12124633789063,25.12738037109375,57.86198721206095
576,20200312_145600_0e3a_7_17_1,20200312_145600_0e3a,2020-03-12 14:56:00,0.5898469090461731,-12.061735253674918,-77.15931862687226,[ 71.53861 269.25607  83.81744 285.49167],1794.1861780174074,48.706787109375,36.83647155761719,61.067804507228836
578,20200312_145600_0e3a_8_18_1,20200312_145600_0e3a,2020-03-12 14:56:00,0.5342792868614197,-12.069124289735765,-77.14700073039121,[210.76317 237.5422  245.18382 257.24338],6103.145037174225,103.261962890625,59.103515625,118.98007622816282
581,20200312_145600_0e3a_9_13_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.9815945625305176,-12.07418035015483,-77.18823500076901,[222.90819 131.25409 232.33253 162.20212],2624.9846201995388,92.84408569335938,28.27304077148437,97.05353719830039
582,20200312_145600_0e3a_10_18_0,20200312_145600_0e3a,2020-03-12 14:56:00,0.7760449051856995,-12.082881081332598,-77.14623542778386,[253.90462 140.29012 265.56055 172.85216],3415.8678373186854,97.68612670898438,34.967788696289055,103.75608703932542
625,20200313_150636_1032_8_11_0,20200313_150636_1032,2020-03-13 15:06:36,0.8636780977249146,-12.032123191503274,-77.21755843881098,[119.94434   12.210968 127.265114  43.830032],2083.2831532792193,94.85719299316406,21.962310791015625,97.36647347944535
628,20200313_150636_1032_8_17_1,20200313_150636_1032,2020-03-13 15:06:36,0.9094832539558412,-12.038661157981368,-77.17019804899473,[ 39.575596 252.52315   62.42715  258.3437  ],1197.0757868728833,68.55466461181639,17.461624145507812,70.74355347194268
629,20200313_150636_1032_8_17_2,20200313_150636_1032,2020-03-13 15:06:36,0.8728430271148682,-12.035910057792304,-77.16674225405578,[162.86702 146.31897 188.46025 159.62473],3064.835517902858,76.77969360351562,39.91726684570313,86.53617476108363
630,20200313_150636_1032_8_17_3,20200313_150636_1032,2020-03-13 15:06:36,0.6377961039543152,-12.032312036924866,-77.16479542460071,[239.56386   13.705063 251.0324    25.707695],1238.8736099659,36.007896423339844,34.40560913085937,49.80275639459571
631,20200313_150636_1032_8_18_0,20200313_150636_1032,2020-03-13 15:06:36,0.9074345231056212,-12.038871454212108,-77.15992572288175,[120.79163 248.68651 129.20685 271.8119 ],1751.4454171870602,69.37614440917969,25.245643615722656,73.82676976988382
632,20200313_150636_1032_9_17_0,20200313_150636_1032,2020-03-13 15:06:36,0.7147548794746399,-12.041208809163273,-77.1712122276659,[ 7.920017 44.792175 21.929224 56.590904],1487.617500651293,42.02762031555176,35.39618682861328,54.94734671842013
633,20200313_150636_1032_9_17_1,20200313_150636_1032,2020-03-13 15:06:36,0.6732819676399231,-12.043356499529647,-77.16585224126125,[205.93098 119.72429 214.35414 137.01384],1310.693365484476,51.86865234375,25.26947021484375,57.696648263964846
634,20200313_150636_1032_9_17_2,20200313_150636_1032,2020-03-13 15:06:36,0.6169640421867371,-12.040878549231373,-77.16861846435278,[103.24479   32.440796 114.74395   43.091164],1102.2326174617046,34.497482299804695,31.95110321044922,47.02073246335191
635,20200313_150636_1032_9_17_3,20200313_150636_1032,2020-03-13 15:06:36,0.5672929883003235,-12.042525833077743,-77.16513791276832,[230.29048  88.363   241.37779 106.68987],1828.7617087690162,54.98062133789063,33.261932373046875,64.25904502783759
636,20200313_150636_1032_9_18_0,20200313_150636_1032,2020-03-13 15:06:36,0.5507991909980774,-12.041286482723413,-77.1614738486674,[65.13637  42.10728  73.85565  59.425472],1359.020081696799,51.95457458496094,26.15785217285156,58.167955530524054
637,20200313_150636_1032_9_18_1,20200313_150636_1032,2020-03-13 15:06:36,0.5195990204811096,-12.043858670051005,-77.16314027685657,[  5.9268503 137.67274    13.562497  154.55623  ],1160.246880461695,50.65045166015625,22.906940460205078,55.58953295922898
638,20200313_150636_1032_9_18_2,20200313_150636_1032,2020-03-13 15:06:36,0.5052949786186218,-12.046313550662862,-77.15551858765562,[280.83713 225.79688 293.47293 243.16708],1975.3788562025875,52.11062622070313,37.90740966796875,64.43980968973328
644,20200313_150636_1032_10_18_0,20200313_150636_1032,2020-03-13 15:06:36,0.6778589487075806,-12.051353541083724,-77.15739312481149,[214.6157  113.15914 226.5124  130.65942],1873.760159305064,52.50084686279297,35.690093994140625,63.48323976153888
649,20200313_150636_1032_11_17_0,20200313_150636_1032,2020-03-13 15:06:36,0.5866425633430481,-12.060242666217954,-77.16369489584056,[289.22504 148.77533 297.52875 156.3742 ],567.8898990154266,24.9111328125,22.796630859375,33.7676015811106
650,20200313_150636_1032_11_18_0,20200313_150636_1032,2020-03-13 15:06:36,0.8082679510116577,-12.060238911775086,-77.1569436245053,[235.45766 141.44127 243.46315 159.56789],1306.0126074291766,54.37985229492188,24.0164794921875,59.44711618586879
651,20200313_150636_1032_11_18_1,20200313_150636_1032,2020-03-13 15:06:36,0.6540430188179016,-12.060735689754562,-77.16049741311619,[106.53055 161.49072 114.66016 178.1965 ],1222.303009950556,50.11734008789063,24.388824462890625,55.736545786108614
652,20200313_150636_1032_12_17_0,20200313_150636_1032,2020-03-13 15:06:36,0.7157480120658875,-12.069132929940311,-77.16662025056237,[182.98576 164.40465 196.56096 200.23509],4377.647519946098,107.4913330078125,40.7255859375,114.94764034876549
653,20200313_150636_1032_12_19_0,20200313_150636_1032,2020-03-13 15:06:36,0.6317592263221741,-12.06872750599889,-77.15280799413313,[ 72.44663 157.99136 113.65638 168.83417],4021.462900520303,123.62924194335938,32.52841186523437,127.8369549150949
657,20200313_150637_1032_4_20_0,20200313_150637_1032,2020-03-13 15:06:37,0.5916963219642639,-12.068744229837986,-77.15290310598307,[243.68558   37.206253 275.52188   46.90722 ],2779.586064792238,95.5089111328125,29.10289764404297,99.84453293523445
661,20200313_150637_1032_5_14_0,20200313_150637_1032,2020-03-13 15:06:37,0.7042443752288818,-12.082128719882286,-77.20723719693765,[ 78.09954  239.98079   92.274864 264.89658 ],3178.7040330064483,74.74736022949219,42.525970458984375,85.9978256978389
685,20200314_141351_104e_5_5_0,20200314_141351_104e,2020-03-14 14:13:51,0.7746227979660034,-12.032186367039936,-77.1872943407913,[230.30043 272.08304 252.52611 299.     ],5384.229381834157,80.75088500976562,66.67703247070311,104.72121126572013
687,20200314_141351_104e_5_8_1,20200314_141351_104e,2020-03-14 14:13:51,0.9917926192283628,-12.032118584734675,-77.1675735032552,[ 53.558754 261.19525   67.2037   293.53766 ],3971.792796878144,97.0272216796875,40.93482971191406,105.3087936993992
688,20200314_141351_104e_5_8_2,20200314_141351_104e,2020-03-14 14:13:51,0.6040703654289246,-12.031350924192875,-77.16175729045437,[268.24985 236.02747 274.39243 258.7496 ],1256.1525401473045,68.16641235351561,18.427734375,70.61332145810083
689,20200314_141351_104e_6_7_0,20200314_141351_104e,2020-03-14 14:13:51,0.9312039017677308,-12.038425195598144,-77.17005176521859,[267.1718  198.5638  275.31506 224.81273],1923.764415783808,78.74679565429688,24.42974853515625,82.44919914293018
690,20200314_141351_104e_6_7_1,20200314_141351_104e,2020-03-14 14:13:51,0.8236544728279114,-12.04033206203992,-77.17127592362475,[221.79704 275.75333 232.91573 288.9908 ],1324.6508578564972,39.71246337890625,33.35604858398437,51.86237291869796
691,20200314_141351_104e_6_8_0,20200314_141351_104e,2020-03-14 14:13:51,0.6110537052154541,-12.036051810189464,-77.16414278955308,[181.4285  115.77878 190.73029 129.13335],1117.9923232854344,40.06370544433594,27.90536499023437,48.824275613353564
692,20200314_141351_104e_6_8_1,20200314_141351_104e,2020-03-14 14:13:51,0.5730177760124207,-12.035520004907019,-77.16648896748619,[ 96.55416  90.65974 104.93748 116.3657 ],1939.5109176510014,77.11788940429688,25.14994812011719,81.11528066041534
693,20200314_141351_104e_6_9_0,20200314_141351_104e,2020-03-14 14:13:51,0.720383882522583,-12.03849828755222,-77.15994462073694,[ 36.736073 203.429     43.673695 219.55278 ],1006.7461839616301,48.371337890625,20.8128662109375,52.65891880055455
694,20200314_141351_104e_6_10_0,20200314_141351_104e,2020-03-14 14:13:51,0.6200962066650391,-12.033140089890821,-77.1489620775256,[133.59201     2.3545666 143.16293    19.114313 ],1443.656171306502,50.27923965454102,28.7127685546875,57.90012969168396
695,20200314_141351_104e_7_10_0,20200314_141351_104e,2020-03-14 14:13:51,0.8390643000602722,-12.048034375048662,-77.14536647234506,[255.7596  254.16951 290.66074 265.9569 ],3702.542876585154,104.7034149169922,35.36219787597656,110.51375540582967
696,20200314_141351_104e_7_10_1,20200314_141351_104e,2020-03-14 14:13:51,0.8269624710083008,-12.043428907101088,-77.15125911762047,[ 53.12653   79.38556   62.784687 104.36072 ],2170.9261120380834,74.92547607421875,28.97447204589844,80.33272680101726
705,20200314_141351_104e_8_10_1,20200314_141351_104e,2020-03-14 14:13:51,0.5465074777603149,-12.049620097145786,-77.14548759180016,[246.06242   13.845217 292.4786    25.323095],4794.833858369559,139.24855041503906,34.43363571166992,143.44279020227424
706,20200314_141351_104e_8_10_2,20200314_141351_104e,2020-03-14 14:13:51,0.5084847807884216,-12.051768052068644,-77.14553033220598,[243.02708  93.25311 293.65005 104.38655],5072.469389336882,151.86891174316406,33.400314331054695,155.4983837583729
707,20200314_141351_104e_9_5_0,20200314_141351_104e,2020-03-14 14:13:51,0.8101305961608887,-12.058549626266116,-77.18769636589876,[229.73895   51.417976 239.39938   72.67156 ],1847.8691758937198,63.76075744628906,28.98129272460937,70.03820042029922
708,20200314_141351_104e_9_8_0,20200314_141351_104e,2020-03-14 14:13:51,0.7221617698669434,-12.062325191191885,-77.16615573008617,[114.44185 190.4525  126.85927 199.73082],1036.9151546359062,37.25225830078125,27.8349609375,46.50285796486359
757,20200314_150429_1003_9_15_0,20200314_150429_1003,2020-03-14 15:04:29,0.998089611530304,-12.032133936837544,-77.16765285606573,[218.43748 184.13731 238.57195 215.77354],5732.805880218744,94.90869140625,60.40338134765625,112.49990303407901
758,20200314_150429_1003_9_15_1,20200314_150429_1003,2020-03-14 15:04:29,0.5419995784759521,-12.034080740919876,-77.1678207706621,[217.91249 266.5048  228.03767 277.11295],966.6855420023204,31.824462890625,30.37554931640625,43.99398179922108
759,20200314_150429_1003_9_16_0,20200314_150429_1003,2020-03-14 15:04:29,0.9511592388153076,-12.031337707752767,-77.16166054474769,[143.0685  155.54611 150.59099 182.20074],1804.5832116035745,79.96389770507812,22.56747436523437,83.08739877631089
761,20200314_150429_1003_9_16_2,20200314_150429_1003,2020-03-14 15:04:29,0.5957944393157959,-12.031703433919567,-77.16432959519005,[ 46.836975 175.93166   53.230247 190.31963 ],827.8759017388803,43.163909912109375,19.17981719970703,47.23334104967456
762,20200314_150429_1003_10_15_0,20200314_150429_1003,2020-03-14 15:04:29,0.7945195436477661,-12.038348836109336,-77.16996886848638,[142.98982 117.40114 149.4717  144.29497],1568.9013698827475,80.68148803710938,19.44561767578125,82.99177404221987
763,20200314_150429_1003_10_15_1,20200314_150429_1003,2020-03-14 15:04:29,0.6714389324188232,-12.04026287275764,-77.17103286254725,[104.81032 191.1278  111.51071 212.37283],1281.150318831671,63.73507690429688,20.10118103027344,66.8297651260908
764,20200314_150429_1003_10_15_2,20200314_150429_1003,2020-03-14 15:04:29,0.6432331204414368,-12.041224571739585,-77.16989985051687,[145.67152 228.04456 153.47804 245.74783],1243.8086847178638,53.10983276367188,23.4195556640625,58.044206633283544
765,20200314_150429_1003_10_16_0,20200314_150429_1003,2020-03-14 15:04:29,0.8523700833320618,-12.038421609077368,-77.15992523429237,[208.07466 119.17409 215.69826 142.14027],1575.764389000833,68.8985595703125,22.87078857421875,72.59534751532301
766,20200314_150429_1003_10_17_0,20200314_150429_1003,2020-03-14 15:04:29,0.762607753276825,-12.041966714919814,-77.14945929292375,[288.74838 248.18607 299.      268.67538],1890.4379243496805,61.46795654296875,30.754852294921875,68.73260231688275
769,20200314_150429_1003_11_14_0,20200314_150429_1003,2020-03-14 15:04:29,0.5592474341392517,-12.044807395876832,-77.17467295660401,[260.7852   66.74707 291.88492  76.0847 ],2613.580411059782,93.2991943359375,28.01289367675781,97.41386901196549
770,20200314_150429_1003_11_17_0,20200314_150429_1003,2020-03-14 15:04:29,0.9003254771232605,-12.043478242562694,-77.15127384447038,[223.77974     1.0288954 233.09071    30.365078 ],2458.335852608085,88.008544921875,27.93292236328125,92.33499949108565
772,20200314_150429_1003_11_18_1,20200314_150429_1003,2020-03-14 15:04:29,0.6528963446617126,-12.044123494633965,-77.14208225651306,[256.6721    23.053394 269.9518    50.718655],3306.4832224859856,82.99578094482422,39.83917236328125,92.06225778913137
777,20200314_150430_1003_4_18_0,20200314_150430_1003,2020-03-14 15:04:30,0.5749922394752502,-12.060768204305615,-77.16053227047202,[ 70.41706 230.52686  76.26177 245.57883],791.7698483322748,45.15591430664063,17.534133911132812,48.44071065624667
778,20200314_150430_1003_5_18_0,20200314_150430_1003,2020-03-14 15:04:30,0.7213499546051025,-12.064115776446519,-77.15628429428456,[222.32373  53.79208 234.7172   68.82515],1676.8061461915495,45.09920883178711,37.18038940429688,58.449294208812276
831,20200319_150713_1027_13_20_0,20200319_150713_1027,2020-03-19 15:07:13,0.7582461833953857,-12.031868791702044,-77.16742825548044,[65.74192  22.87333  77.42187  47.349792],2572.954126543715,73.42938995361328,35.039840698242195,81.36132831461144
832,20200319_150713_1027_13_20_1,20200319_150713_1027,2020-03-19 15:07:13,0.7070052027702332,-12.03141048875962,-77.1619801219846,[264.6079     8.144082 273.88873   25.154213],1420.8121673092246,51.0303955078125,27.84246826171875,58.131783944659624
838,20200319_150714_1027_4_21_0,20200319_150714_1027,2020-03-19 15:07:14,0.9746604561805724,-12.032021680675205,-77.16740109242923,[238.27634 228.07547 250.94879 261.4103 ],3801.9081594832237,100.0045166015625,38.01736450195313,106.9870241869852
839,20200319_150714_1027_4_22_0,20200319_150714_1027,2020-03-19 15:07:14,0.7034657597541809,-12.031357396552535,-77.16192794085276,[138.4925  207.54623 149.7623  229.80579],2257.7474759900947,66.77865600585939,33.80941772460937,74.84962007135394
840,20200319_150714_1027_5_21_0,20200319_150714_1027,2020-03-19 15:07:14,0.973487377166748,-12.038410833530063,-77.17002874857332,[143.72095 169.22359 158.4288  195.08028],3422.6680055782203,77.570068359375,44.12356567382813,89.24127157907789
841,20200319_150714_1027_5_21_1,20200319_150714_1027,2020-03-19 15:07:14,0.9253058433532716,-12.040242419890035,-77.17116126424477,[104.422646 239.21097  116.563225 260.85464 ],2364.900951320305,64.9310302734375,36.42173767089844,74.44851689145862
842,20200319_150714_1027_5_21_2,20200319_150714_1027,2020-03-19 15:07:14,0.7131866216659546,-12.034493801657307,-77.16897952519973,[182.00833   25.948345 194.04367   48.804058],2475.686347648501,68.567138671875,36.10601806640625,77.49256123177108
843,20200319_150714_1027_5_21_3,20200319_150714_1027,2020-03-19 15:07:14,0.7048576474189758,-12.039520987315376,-77.17242763993391,[ 59.6286  215.0549   68.98477 232.51974],1470.6365271806715,52.39453125,28.068511962890625,59.43928220224535
844,20200319_150714_1027_5_21_4,20200319_150714_1027,2020-03-19 15:07:14,0.6808366775512695,-12.040113749083504,-77.16916484599697,[177.49933 234.06056 188.3711  255.36745],2084.791022703052,63.920654296875,32.61529541015625,71.76076602456502
845,20200319_150714_1027_5_21_5,20200319_150714_1027,2020-03-19 15:07:14,0.6452149748802185,-12.041064193756613,-77.16774023458035,[229.26065 271.1398  240.6041  287.58304],1678.7065958753228,49.3297119140625,34.03033447265625,59.92899249816616
846,20200319_150714_1027_5_22_0,20200319_150714_1027,2020-03-19 15:07:14,0.6300663948059082,-12.037401338175266,-77.16014499781781,[204.36182 131.33118 216.86203 152.84631],2420.494246020913,64.54541015625,37.50064086914063,74.64856353497233
848,20200319_150714_1027_6_23_0,20200319_150714_1027,2020-03-19 15:07:14,0.6785944104194641,-12.04955562897798,-77.15482863124993,[101.44075 282.208   114.84364 297.5205 ],1847.086200714112,45.9375,40.20867919921875,61.049093270872476
849,20200319_150714_1027_7_22_0,20200319_150714_1027,2020-03-19 15:07:14,0.6922940611839294,-12.056535388204848,-77.15856033090361,[267.52826 239.4929  279.86218 259.24213],2192.2684895200655,59.24766540527344,37.00177001953125,69.85282270999159
850,20200319_150714_1027_7_23_0,20200319_150714_1027,2020-03-19 15:07:14,0.7014204263687134,-12.05698691617149,-77.15633656646031,[ 50.250378 261.1674    60.858135 269.605   ],805.5382443778218,31.823272705078125,25.3128662109375,40.662782510233995
851,20200319_150714_1027_8_23_0,20200319_150714_1027,2020-03-19 15:07:14,0.7550635933876038,-12.060281955855615,-77.15697040677827,[24.537226 79.03258  42.464073 97.167114],2925.8556652271363,54.40361022949219,53.78054237365723,76.49901662117787
853,20200321_141541_1054_2_18_0,20200321_141541_1054,2020-03-21 14:15:41,0.8851264715194702,-12.092915682809002,-77.14399897635492,[101.49817  179.92448  114.130356 206.16304 ],2983.0530775221996,78.71566772460938,37.89656066894531,87.36306803144085
869,20200321_141542_1054_2_16_0,20200321_141542_1054,2020-03-21 14:15:42,0.8260718584060669,-12.031956891597984,-77.16748599320792,[282.0226  196.26295 299.      218.49214],3396.541490228847,66.68756103515625,50.93215942382813,83.91254769336905
870,20200321_141542_1054_2_17_0,20200321_141542_1054,2020-03-21 14:15:42,0.8457618951797485,-12.031348490281687,-77.16197992095714,[186.54396 171.58417 195.93129 195.14056],1990.184816211462,70.669189453125,28.1619873046875,76.07385797309779
