target_id,item_id,datetime,probability,latitude,longitude,bounding_box,area,major_length,minor_length,length
20200327_141243__2_20_0,20200327_141243_,2020-03-27 14:12:43,0.718795657157898,-12.351320149800287,-76.99697285483063,[ 43.249496 121.49708   67.89428  135.90868 ],3196.5363967309827,73.9343490600586,43.23479461669922,85.6477404050028
20200327_141243__4_11_0,20200327_141243_,2020-03-27 14:12:43,0.67075115442276,-12.364887418478574,-77.06906987105644,[130.32301   45.457554 142.14513   56.432705],1167.7452880900819,35.466339111328125,32.92545318603516,48.393663608632856
20200327_141243__5_19_0,20200327_141243_,2020-03-27 14:12:43,0.7998894453048706,-12.37367971373055,-77.0058055041208,[31.95132 48.51881 49.03435 68.96   ],3142.777104344132,61.32356643676758,51.24909210205078,79.919016772037
20200327_141243__5_19_1,20200327_141243_,2020-03-27 14:12:43,0.6744372844696045,-12.377960971228564,-77.00161025442127,[177.9627  202.68147 209.59335 228.31017],7295.868878119625,94.89193725585938,76.88607788085938,122.13086722066427
20200327_141243__7_10_0,20200327_141243_,2020-03-27 14:12:43,0.5510891079902649,-12.392431787041366,-77.07829336971182,[ 88.08314 159.25203 129.33008 185.63667],9794.572432109157,123.7408218383789,79.1539306640625,146.89157814118767
20200327_141243__8_14_0,20200327_141243_,2020-03-27 14:12:43,0.563913106918335,-12.397680611173026,-77.04158752205956,[230.17722   51.535007 259.69867   61.981525],2775.567577179987,88.56436157226562,31.33955383300781,93.94580232855002
20200327_141243__8_23_0,20200327_141243_,2020-03-27 14:12:43,0.6810778379440308,-12.400865512234757,-76.96798007179257,[215.30202 145.35716 231.22792 162.97072],2524.606096688658,52.84066772460938,47.7777099609375,71.2379515054584
20200327_141243__9_10_0,20200327_141243_,2020-03-27 14:12:43,0.8971326947212219,-12.406276864600349,-77.07616688103646,[170.16705  74.1483  209.3869   94.82344],7297.882885795087,117.6595458984375,62.02542114257813,133.00722389757897
20200327_141243__9_22_0,20200327_141243_,2020-03-27 14:12:43,0.7488428354263306,-12.408279956548036,-76.9799046566227,[ 85.186905 123.644035  98.83562  139.98048 ],2006.743370187236,49.00934600830078,40.946136474609375,63.86315125609356
20200327_141243__10_12_0,20200327_141243_,2020-03-27 14:12:43,0.6953089833259583,-12.413987845579088,-77.06314104216713,[58.825794 59.875538 73.576096 72.56075 ],1683.9966962351318,44.25090408325195,38.05564498901367,58.364155332832546
20200327_141244__8_12_0,20200327_141244_,2020-03-27 14:12:44,0.5208349823951721,-12.339438260559838,-77.07434025628453,[ 75.24428 199.41707  98.48601 220.1822 ],4343.559259995818,69.72518920898439,62.29541015625,93.5003750621573
20200327_141244__13_5_0,20200327_141244_,2020-03-27 14:12:44,0.5231823325157166,-12.374035778795239,-77.13392439695329,[ 2.9566288  0.        55.761063  15.697237 ],7459.953687762478,158.4133071899414,47.09171104431152,165.26465182831953
20200327_141245__13_5_0,20200327_141245_,2020-03-27 14:12:45,0.5042849779129028,-12.311802162698472,-77.14584366796986,[ 0.9597988  0.        44.63275   13.778938 ],5415.90204063087,131.01885223388672,41.336814880371094,137.38512257569636
20200328_141238__2_19_0,20200328_141238_,2020-03-28 14:12:38,0.5126171708106995,-12.42336029412133,-77.01290529353611,[252.43169 253.81783 263.38803 276.09125],2196.317606364609,66.82026672363281,32.869033813476555,74.46691499484113
20200328_141238__4_7_0,20200328_141238_,2020-03-28 14:12:38,0.5509071946144104,-12.431732525947664,-77.11850965998045,[ 0.          0.59159327 40.361      10.323555  ],3535.125543979273,121.08300018310548,29.19588661193848,124.55317229359953
20200328_141239__2_19_0,20200328_141239_,2020-03-28 14:12:39,0.951521098613739,-12.361347114575686,-77.02449370382925,[257.89105 255.19534 269.08423 284.81442],2983.784209113568,88.85723876953125,33.57952880859375,94.99049234924864
20200328_141239__4_7_0,20200328_141239_,2020-03-28 14:12:39,0.8984989523887634,-12.369593897689441,-77.13007828904678,[ 0.45758057  0.         50.557236   11.806708  ],5323.608144901649,150.29896545410156,35.4201250076294,154.41620469409713
20200328_141239__5_18_0,20200328_141239_,2020-03-28 14:12:39,0.9135401248931884,-12.379826352606184,-77.03679477387563,[112.665474  48.594086 130.66747   67.27575 ],3026.7642915923493,56.04499053955078,54.00597381591797,77.83113883519856
20200328_141239__7_15_0,20200328_141239_,2020-03-28 14:12:39,0.9439048767089844,-12.396764390281794,-77.05855662333259,[228.87318  75.23082 240.10219 106.15709],3125.4408123493195,92.77880859375,33.68701171875,98.70522824356823
20200328_141240__3_22_0,20200328_141240_,2020-03-28 14:12:40,0.6231488585472107,-12.30592721190042,-77.01860433070293,[  2.225636 193.25903   11.046185 223.62149 ],2410.3218824907667,91.08737182617188,26.46164703369141,94.85319219686262
20200328_141240__4_7_0,20200328_141240_,2020-03-28 14:12:40,0.8997315764427185,-12.307588843596427,-77.1418612166162,[ 0.          0.44806576 43.980278   10.21899   ],3867.551810759898,131.94083404541016,29.31277370452881,135.15776851831853
20200328_141240__5_2_0,20200328_141240_,2020-03-28 14:12:40,0.7147232890129089,-12.31536278335454,-77.18328425522691,[ 0.8061428   0.24928236 33.145905   10.082291  ],2861.973999269307,97.01927947998048,29.4990234375,101.40479759153773
20200328_141240__6_8_0,20200328_141240_,2020-03-28 14:12:40,0.9390485286712646,-12.325243367875936,-77.13263602321788,[58.417114 40.790916 67.06295  70.87665 ],2341.0466714454237,90.25719451904295,25.93750762939453,93.9101456950912
20200328_141240__7_11_0,20200328_141240_,2020-03-28 14:12:40,0.8905057907104492,-12.334250679995575,-77.10355397529231,[216.84714   65.678734 229.16241   95.76888 ],3335.1166979055847,90.27044677734376,36.94583129882813,97.53844376317844
20200328_141240__7_15_0,20200328_141240_,2020-03-28 14:12:40,0.7468127012252808,-12.33468449494164,-77.07004221977542,[237.76123  73.2675  246.97195 101.26225],2320.6672912426293,83.9842529296875,27.63217163085937,88.41318707746595
20200328_141240__8_8_0,20200328_141240_,2020-03-28 14:12:40,0.6160536408424377,-12.344651355002684,-77.12897635850422,[196.77496 158.94592 205.51193 186.28363],2149.638326721266,82.01312255859375,26.210906982421875,86.0997323843233
20200328_141241__10_10_0,20200328_141241_,2020-03-28 14:12:41,0.9115480184555054,-12.301896495719811,-77.12576152292971,[149.61853 250.96458 158.83844 280.52136],2452.5974053172395,88.67033386230469,27.65972900390625,92.8842759342081
20200328_150623__9_1_0,20200328_150623_,2020-03-28 15:06:23,0.5226789712905884,-12.512029757535196,-76.94093515936423,[ 2.2082243  0.        33.07527   13.407961 ],3724.7773534826924,92.60113906860352,40.2238826751709,100.96004999141374
20200329_141321__6_0_0,20200329_141321_,2020-03-29 14:13:21,0.7564831376075745,-12.34661403687276,-77.05040179406275,[119.89198 206.48315 151.99345 221.06763],4213.647227302195,96.30441284179688,43.75341796875,105.7776040414576
20200329_152812_08__12_4_0,20200329_152812_08_,2020-03-29 15:28:12,0.5534994006156921,-12.309909829757855,-77.16987195326544,[282.25317 171.00598 291.3122  197.1813 ],2134.105245379731,78.52597045898438,27.17706298828125,83.09585302043835
20200329_152812_08__20_3_0,20200329_152812_08_,2020-03-29 15:28:12,0.8793879151344299,-12.3701154731717,-77.17940463099741,[217.21954     5.5364656 299.         25.578083 ],14751.114284622017,245.34136962890625,60.124855041503906,252.60123880367146
20200329_152812_08__22_21_0,20200329_152812_08_,2020-03-29 15:28:12,0.6224319934844971,-12.39272812416371,-77.03397263474011,[114.21672 197.30017 197.00319 222.68689],18915.091130375866,248.3594055175781,76.16015625,259.7744477601083
20200329_152812_08__24_24_0,20200329_152812_08_,2020-03-29 15:28:12,0.9304636716842652,-12.403823926570821,-77.00624618199079,[234.74202    4.183057 299.        23.035954],10903.042136599892,192.77394104003903,56.5586929321289,200.8996717028161
20200329_152814_11__6_24_0,20200329_152814_11_,2020-03-29 15:28:14,0.6107367277145386,-12.392729084467351,-77.03398035873292,[123.99382 184.5163  206.66658 209.54587],18623.37384460587,248.01828002929688,75.08871459960938,259.13583752331965
20200329_152814_11__11_25_0,20200329_152814_11_,2020-03-29 15:28:14,0.8137291073799133,-12.434794394410543,-77.02480289986308,[202.43835 243.46077 219.23923 258.40378],2259.500254222657,50.40261840820313,44.82902526855469,67.45417295417424
20200329_152814_11__12_25_0,20200329_152814_11_,2020-03-29 15:28:14,0.7922705411911011,-12.436794458932257,-77.02419648041405,[221.9223    15.151029 244.84094   35.909775],4281.860290437704,68.75592041015625,62.27624130249024,92.76694897544994
20200329_152814_11__16_23_0,20200329_152814_11_,2020-03-29 15:28:14,0.6986412405967712,-12.469813762232835,-77.04455432663727,[ 97.55862   39.02651  108.102516  66.96045 ],2650.7939972900203,83.80182266235352,31.63169860839844,89.5729302768705
20200329_152814_11__22_13_0,20200329_152814_11_,2020-03-29 15:28:14,0.8517272472381592,-12.516772427378163,-77.12290797475691,[235.47348    4.432068 298.23624   22.201548],10037.353752661147,188.28826904296875,53.30843925476074,195.68919733847318
